t(s),x(m),y(m),z(m)
7.78,-1.6738501808782378,2.0524907742830245,-0.8639234171928352
7.79,-1.6962689624218312,2.0498636485403616,-0.8542774316992956
7.8,-1.7185363560980433,2.0469342863622275,-0.8443279255020152
7.8100000000000005,-1.7406487084869369,2.043703881719776,-0.834078433613171
7.82,-1.7626023860586508,2.0401736752461477,-0.8235325976284279
7.83,-1.7843937757527981,2.0363449540117164,-0.8126941644330941
7.84,-1.8060192855547612,2.032219051292046,-0.8015669848708774
7.8500000000000005,-1.8274753450688939,2.0277973463285814,-0.7901550123756897
7.86,-1.8487584060884428,2.023081264082123,-0.7784623015670236
7.87,-1.8698649431621894,2.0180722749791187,-0.7664930068093495
7.88,-1.8907914541576498,2.0127718946508137,-0.7542513807361043
7.890000000000001,-1.9115344608207727,2.0071816836653134,-0.7417417727387393
7.9,-1.9320905093320622,2.001303247252582,-0.7289686274214111
7.91,-1.9524561708590173,1.9951382350224338,-0.7159364830218317
7.92,-1.9726280421047937,1.9886883406755682,-0.7026499697988493
7.930000000000001,-1.9926027458530222,1.9819553017076803,-0.689113808387348
7.94,-2.012376931508679,1.9749408991067086,-0.6753328081210249
7.95,-2.031947275634936,1.9676469570432593,-0.6613118653236519
7.96,-2.0513104824859125,1.9600753425542599,-0.6470559615694452
7.97,-2.0704632845352067,1.952227965219897,-0.632570161913125
7.98,-2.089402443000155,1.9441067768338902,-0.6178596130903343
7.99,-2.108124748361755,1.9357137710671415,-0.6029295416890242
8.0,-2.1266270208800995,1.9270509831248426,-0.5877852522924736
8.01,-2.144906111105331,1.918120489397059,-0.5724321255945923
8.02,-2.1629589003839547,1.9089244071028801,-0.556875616488189
8.03,-2.1807823013604724,1.8994648939281809,-0.5411212521268778
8.040000000000001,-2.1983732584742652,1.8897441476570336,-0.5251746299612942
8.05,-2.2157287484516064,1.879764405796869,-0.5090414157503708
8.06,-2.232845780792763,1.8695279451974125,-0.492727341548292
8.07,-2.2497213982541044,1.8590370816634672,-0.47623820366793906
8.08,-2.2663526773251155,1.8482941695616144,-0.4595798606214888
8.09,-2.282736728700259,1.8373016014208938,-0.44275823103890194
8.1,-2.2988706977456275,1.8260618075275021,-0.42577929156507416
8.11,-2.3147517649602687,1.8145772555136161,-0.40864907473635004
8.120000000000001,-2.3303771464321574,1.8028504499403708,-0.3913736668372012
8.13,-2.3457440942886856,1.7908839318750949,-0.3739592057378003
8.14,-2.3608498971416854,1.7786802784628113,-0.35641187871325003
8.15,-2.3756918805268046,1.7662421024921575,-0.33873792024529176
8.16,-2.390267407337265,1.753572051955712,-0.3209436098072093
8.17,-2.404573878251866,1.7406728096048536,-0.30303526963277494
8.18,-2.418608732157203,1.7275470924991974,-0.2850192624699765
8.19,-2.4323694465640116,1.714197651550696,-0.26690198932037706
8.2,-2.445853538017596,1.700627271062454,-0.24868988716485743
8.21,-2.4590585625022507,1.686838768262359,-0.2303894266765892
8.22,-2.471982115839609,1.6728349928316013,-0.2120071099220544
8.23,-2.484621834080906,1.6586188264281132,-0.19354946805085943
8.24,-2.4969753938930173,1.6441931822050697,-0.17502305897527637
8.25,-2.5090405129382622,1.6295610043244935,-0.15643446504023234
8.26,-2.520814950247911,1.6147252674660244,-0.13779029068463894
8.27,-2.5322965065893097,1.5996889763309716,-0.11909716009487178
8.28,-2.543483024826578,1.5844551651417098,-0.10036171485121634
8.290000000000001,-2.55437239027484,1.5690268971364771,-0.08159061156815664
8.3,-2.5649625310478945,1.5534072640597072,-0.06279051952931186
8.31,-2.5752514183993043,1.5375993856479235,-0.043968118317864555
8.32,-2.5852370670568297,1.521606409111305,-0.0251300954433383
8.33,-2.594917535550161,1.505431508611012,-0.006283143965559172
8.34,-2.6042909265318865,1.4890778847323443,0.012566039883351214
8.35,-2.61335538709167,1.4725487639538033,0.0314107590781275
8.36,-2.6221091090635573,1.4558473981121742,0.05024431817976759
8.370000000000001,-2.6305503293263848,1.438977063863684,0.06906002571440621
8.38,-2.6386773300972193,1.42194106214136,0.08785119655074419
8.39,-2.646488439217826,1.4047427176085985,0.10661115427525976
8.4,-2.6539820304340545,1.3873853781091414,0.1253332335643047
8.41,-2.66115652366816,1.3698724141134448,0.14401078255225144
8.42,-2.668010385283976,1.3522072181615963,0.16263716519488347
8.43,-2.674542128344912,1.3343932043028355,0.18120576362713608
8.44,-2.680750312864728,1.3164338075317916,0.19970998051440633
8.45,-2.6866335460510635,1.298332483221489,0.21814324139654073
8.46,-2.692190482541652,1.2800927065532566,0.23649899702372518
8.47,-2.697419824633201,1.2617179719436247,0.25477072568338327
8.48,-2.7023203225029127,1.2432117924682418,0.27295193551732516
8.49,-2.7068907744225825,1.2245776992829946,0.29103616682827066
8.5,-2.7111300269652543,1.2058192410423687,0.3090169943749451
8.51,-2.7150369752044075,1.1869399833151308,0.32688802965494246
8.52,-2.7186105629056283,1.1679435079974714,0.34464292317451595
8.53,-2.7218497827107426,1.1488334127236768,0.36227536670454347
8.540000000000001,-2.724753676314383,1.1296133102743993,0.3797790955218011
8.55,-2.727321334632953,1.1102868279826845,0.3971478906347828
8.56,-2.7295518979659668,1.0908576071377833,0.41437558099328525
8.57,-2.7314445561497425,1.0713293023868757,0.431456045680959
8.58,-2.7329985487034105,1.051705581134809,0.44838321609003123
8.59,-2.7342131649672274,1.031990122941939,0.4651510780774563
8.6,-2.7350877442331667,1.0121866189201407,0.4817536741017153
8.61,-2.7356216758677605,0.9922987711271395,0.4981851053394899
8.620000000000001,-2.735814399427184,0.9723302919592102,0.5144395337815075
8.63,-2.73566540476455,0.9522849035423928,0.5305111843067342
8.64,-2.735174232129406,0.9321663371222308,0.5463943467342682
8.65,-2.734340472259415,0.9119783324522599,0.5620833778521317
8.66,-2.733163766464199,0.8917246371812158,0.5775727034222677
8.67,-2.7316438067013395,0.8714090062391519,0.5928568201610585
8.68,-2.7297803356445187,0.8510352012225113,0.6079302976946036
8.69,-2.7275731467437883,0.8306069897782864,0.6227877804881127
8.700000000000001,-2.7250220842779544,0.8101281449873127,0.6374239897486917
8.71,-2.7221270433990816,0.7896024447468861,0.6518337253008798
8.72,-2.718887970169085,0.7690336711526738,0.6660118674342518
8.73,-2.7153048615884314,0.7484256098801486,0.6799533787224185
8.74,-2.7113777656169176,0.7277820495655538,0.6936533058128059
8.75,-2.707106781186548,0.7071067811865482,0.7071067811865477
8.76,-2.7024920582064818,0.6864035974425821,0.7203090248879063
8.77,-2.6975337975600726,0.6656762921351566,0.7332553462225586
8.78,-2.692232251093984,0.6449286595480395,0.74594114542418
8.790000000000001,-2.686587721599383,0.6241644938275076,0.7583619152887235
8.8,-2.680600562785231,0.6033875883627832,0.7705132427757901
8.81,-2.674271179243647,0.5826017351666942,0.7823908105765883
8.82,-2.66760002640737,0.5618107242566885,0.7939903986478348
8.83,-2.66058761049932,0.5410183430363087,0.8053078857111208
8.84,-2.6532344884742685,0.5202283756772194,0.8163392507171842
8.85,-2.6455412679526082,0.4994446025018529,0.8270805742745614
8.86,-2.6375086071462603,0.4786707993668309,0.8375280400421407
8.870000000000001,-2.6291372147767063,0.4579107370472063,0.8476779360850835
8.88,-2.6204278499851803,0.43716818062168056,0.8575266561936519
8.89,-2.6113813222349944,0.416446888858796,0.8670707011644908
8.9,-2.601998491206067,0.39575061360433955,0.8763066800438638
8.91,-2.5922802666816187,0.37508309916992055,0.8852313113324549
8.92,-2.5822276084270883,0.35444808172291625,0.8938414241512629
8.93,-2.571841526061267,0.3338492886778262,0.9021339593682031
8.94,-2.561123078919683,0.31329043808917134,0.9101059706849953
8.950000000000001,-2.5500733759102374,0.292775238045978,0.9177546256839818
8.96,-2.5386935753611524,0.27230738606803995,0.9250772068344583
8.97,-2.5269848848611964,0.2518905685039202,0.9320711124582107
8.98,-2.5149485610922713,0.2315284599309254,0.9387338576538746
8.99,-2.5025859096543446,0.2112247225570515,0.945063075179805
9.0,-2.4898982848827806,0.19098300562505333,0.9510565162951534
9.01,-2.476887089658066,0.17080694481867698,0.95671205155883
9.02,-2.4635537752079966,0.15070016167121092,0.962027671586085
9.03,-2.44989984090234,0.1306662629764198,0.9670014877624349
9.040000000000001,-2.4359268340399804,0.11070884020192606,0.9716317329146743
9.05,-2.421636349628632,0.09083146890520433,0.9759167619387475
9.06,-2.4070300301571037,0.07103770815221011,0.9798550523842467
9.07,-2.3921095653601716,0.05133109993876728,0.9834452049953294
9.08,-2.3768766919761037,0.031715168614815825,0.9866859442078681
9.09,-2.3613331934968675,0.012193420311601422,0.9895761186026509
9.1,-2.345480899911037,-0.007230657628128467,0.9921147013144777
9.11,-2.3293216874394784,-0.026553597216779634,0.9943007903969986
9.120000000000001,-2.3128574782638225,-0.04577195038537396,0.9961336091431724
9.13,-2.2960902402477985,-0.0648822895436807,0.9976125063612253
9.14,-2.2790219866514114,-0.08388120813701438,0.9987369566060176
9.15,-2.2616547758380983,-0.10276532119948723,0.9995065603657315
9.16,-2.243990710974813,-0.12153126590374708,0.9999210442038161
9.17,-2.2260319397251633,-0.14017570210702968,0.9999802608561371
9.18,-2.2077806539355964,-0.15869531289348682,0.9996841892832999
9.19,-2.1892390893147176,-0.17708680511266972,0.9990329346781248
9.200000000000001,-2.170409525105743,-0.19534690991413195,0.9980267284282716
9.21,-2.1512942837522213,-0.21347238327798312,0.9966659280340299
9.22,-2.1318957305569577,-0.23146000654142285,0.9949510169813
9.23,-2.1122162733343144,-0.2493065869210569,0.9928826045698136
9.24,-2.0922583620558552,-0.2670089580309911,0.9904614256966513
9.25,-2.0720244884894425,-0.2845639803965778,0.987688340595138
9.26,-2.0515171858317873,-0.3019685419637723,0.9845643345292059
9.27,-2.0307390283345725,-0.31921955860397455,0.9810905174433342
9.28,-2.0096926309241723,-0.33631397461429624,0.9772681235681938
9.290000000000001,-1.988380648815006,-0.3532487632131981,0.9730985109821264
9.3,-1.9668057771166494,-0.37002092703136114,0.9685831611286312
9.31,-1.9449707504347018,-0.3866274985977719,0.9637236782900102
9.32,-1.9228783424654927,-0.4030655408209164,0.9585217890173756
9.33,-1.9005313655847127,-0.4193321474650009,0.9529793415172189
9.34,-1.8779326704300112,-0.43542444362113075,0.9470983049947448
9.35,-1.8550851454776058,-0.45133958617339476,0.9408807689542263
9.36,-1.83199171661302,-0.46707476425973726,0.9343289424566121
9.370000000000001,-1.8086553466959656,-0.4826271997275845,0.9274451533346605
9.38,-1.7850790351194994,-0.49799414758411265,0.9202318473658699
9.39,-1.7612658173634084,-0.5131728964411537,0.9126915874035029
9.4,-1.737218764542055,-0.5281607689545719,0.9048270524660201
9.41,-1.7129409829465956,-0.5429551222581364,0.8966410367852354
9.42,-1.6884356135817564,-0.5575533483917506,0.8881364488135446
9.43,-1.6637058316971725,-0.5719528747240148,0.8793163101905569
9.44,-1.6387548463134078,-0.5861511643690204,0.8701837546695269
9.450000000000001,-1.6135858997426675,-0.6001457165973547,0.8607420270039438
9.46,-1.5882022671043858,-0.6139340672411834,0.8509944817946907
9.47,-1.5626072558356108,-0.627513789093433,0.8409445822981685
9.48,-1.5368042051964217,-0.6408824923009258,0.8305958991958127
9.49,-1.5107964857703418,-0.6540378247514589,0.819952109325453
9.5,-1.4845874989598946,-0.6669774724547407,0.8090169943749468
9.51,-1.4581806764773118,-0.6796991599171477,0.7977944395385711
9.52,-1.4315794798305486,-0.6922006505102115,0.7862884321366197
9.53,-1.40478739980465,-0.7044797468327939,0.7745030601987354
9.540000000000001,-1.3778079559385144,-0.7165342910669075,0.7624425110114479
9.55,-1.3506446959972203,-0.7283621653270881,0.750111069630458
9.56,-1.3233011954399163,-0.739961292003298,0.7375131173581732
9.57,-1.2957810568833898,-0.7513296340972944,0.7246531301870467
9.58,-1.2680879095614177,-0.7624651955523971,0.7115356772092862
9.59,-1.2402254087799662,-0.7733660215766159,0.6981654189934744
9.6,-1.212197235368288,-0.7840301989590951,0.6845471059286886
9.61,-1.184007095126077,-0.7944558563797992,0.6706855765367209
9.620000000000001,-1.1556587182666986,-0.8046411647124158,0.6565857557529555
9.63,-1.127155858856655,-0.814584337320401,0.6422526531765843
9.64,-1.0985022942512446,-0.8242836303461658,0.6276913612907014
9.65,-1.0697018245266874,-0.8337373429932917,0.6129070536529755
9.66,-1.0407582719086241,-0.8429438178017975,0.5979049830575188
9.67,-1.0116754801972097,-0.8519014409163622,0.582690479668577
9.68,-0.9824573141888127,-0.8606086423474935,0.5672689491267584
9.69,-0.953107659094465,-0.8690638962255812,0.5516458706284302
9.700000000000001,-0.9236304199550767,-0.8772657210478152,0.5358267949789945
9.71,-0.8940295210536366,-0.885212679917895,0.5198173426207083
9.72,-0.8643089053243099,-0.8929033807785427,0.5036232016357607
9.73,-0.8344725337587088,-0.9003364766367304,0.4872501257253332
9.74,-0.8045243848093019,-0.9075106657816205,0.47070393216533135
9.75,-0.7744684537901269,-0.9144246919951692,0.45399049973954664
9.76,-0.74430875227483,-0.9210773447553713,0.4371157666509338
9.77,-0.7140493074922051,-0.9274674594321007,0.42008572841180825
9.78,-0.683694161719291,-0.93359391747552,0.40290643571366574
9.790000000000001,-0.6532473716720766,-0.9394556465970412,0.38558399227739415
9.8,-0.6227130078940115,-0.9450516209427849,0.36812455268467664
9.81,-0.5920951541423187,-0.9503808612595342,0.3505343201912588
9.82,-0.5613979067722455,-0.9554424350531456,0.3328195445229875
9.83,-0.5306253741193683,-0.9602354567393883,0.3149865196553068
9.84,-0.4997816758800299,-0.9647590877871933,0.29704158157703464
9.85,-0.4688709424899665,-0.969012536854297,0.2789911060392301
9.86,-0.4378973145013001,-0.9729950599152376,0.26084150628989894
9.870000000000001,-0.4068649419579228,-0.9767059603817064,0.24259923079540713
9.88,-0.3757779837694468,-0.9801445892152142,0.22427076094938203
9.89,-0.34464060708367944,-0.9833103450320776,0.20586260876987986
9.9,-0.31345698665792127,-0.9862026742006842,0.1873813145857243
9.91,-0.2822313042289893,-0.9888210709310418,0.1688334447127347
9.92,-0.25096774788220266,-0.9911650773565827,0.15022558912075903
9.93,-0.2196705114193521,-0.9932342836082201,0.13156435909228215
9.94,-0.1883437937258028,-0.9950283278806384,0.11285638487348248
9.950000000000001,-0.15699179813675096,-0.9965468964908117,0.09410831331851274
9.96,-0.12561873180287444,-0.9977897239287352,0.07532680552793232
9.97,-0.09422880505527706,-0.9987565929003694,0.05651853448202529
9.98,-0.06282623077002931,-0.9994473343627838,0.03769018266993293
9.99,-0.031415223732263436,-0.9998618275514951,0.018848439715407738
10.0,-1.2246467991473533e-15,-1.0,7.347880794884119e-16
